ticket_id,customer_id,open_date_id,support_channel,contact_reason,ticket_status
2057,919,20150907,Social Media,Complaint,Pending
2058,969,20250101,App,Invoice question,Pending
2059,469,20231019,Store,Technical issue,In Progress
2060,2761,20180219,App,Cancellation request,Pending
2061,1691,20120716,App,Information,In Progress
2062,3450,20200814,Social Media,Complaint,Pending
2063,146,20231103,Store,Plan change,In Progress
2064,2053,20250315,Social Media,Invoice question,Resolved
2065,2091,20200430,Social Media,Information,Pending
2066,508,20250304,Social Media,Plan change,Pending
2067,3659,20220627,Website,Information,Pending
2068,118,20160528,Phone,Technical issue,In Progress
2069,139,20201113,Store,Cancellation request,In Progress
2070,1205,20221217,Store,Complaint,In Progress
2071,3023,20130503,App,Complaint,In Progress
2072,4200,20100612,App,Information,In Progress
2073,2113,20140616,Store,Information,Pending
2074,4458,20250106,Store,Invoice question,Resolved
2075,4149,20230905,App,Plan change,Pending
2076,3574,20181027,Website,Complaint,In Progress
2077,3128,20230411,App,Technical issue,Pending
2078,2088,20181014,Website,Invoice question,In Progress
2079,4180,20240328,Website,Technical issue,Pending
2080,766,20111209,Store,Invoice question,Pending
2081,4344,20071020,Social Media,Plan change,Pending
2082,1096,20090609,Phone,Plan change,Resolved
2083,1380,20250216,Store,Plan change,Pending
2084,3769,20250502,Website,Cancellation request,In Progress
2085,2808,20161030,Website,Plan change,In Progress
2086,899,20070115,Social Media,Complaint,In Progress
2087,1199,20190601,Phone,Information,Pending
2088,1429,20210511,App,Cancellation request,Resolved
2089,1852,20200420,Phone,Information,In Progress
2090,1521,20240424,Website,Technical issue,Resolved
2091,612,20200730,Social Media,Invoice question,Pending
2092,661,20240829,Phone,Invoice question,In Progress
2093,2150,20250608,Website,Information,In Progress
2094,3229,20250530,Website,Technical issue,Pending
2095,3011,20120813,Store,Plan change,In Progress
2096,1729,20241109,Social Media,Cancellation request,Resolved
2097,2059,20240522,App,Plan change,Resolved
2098,949,20160122,Social Media,Information,Resolved
2099,1800,20250310,Phone,Plan change,Pending
2100,3060,20190801,Store,Invoice question,In Progress
2101,1834,20010503,App,Cancellation request,Resolved
2102,487,20110111,Social Media,Technical issue,Pending
2103,2529,20240927,App,Plan change,Resolved
2104,2700,20170305,Social Media,Information,In Progress
2105,20,20250524,Phone,Cancellation request,Pending
2106,1058,20210222,Store,Plan change,Pending
2107,1833,20230611,Store,Cancellation request,Resolved
2108,960,20050727,Website,Complaint,In Progress
2109,1213,20241112,Store,Technical issue,Pending
2110,4240,20120901,Website,Cancellation request,Pending
2111,1098,20240803,App,Invoice question,Resolved
2112,3877,20230919,Phone,Complaint,In Progress
2113,1657,20091218,App,Cancellation request,Pending
2114,3846,20131105,Phone,Plan change,Resolved
2115,2386,20210212,Store,Cancellation request,In Progress
2116,4465,20241112,Store,Invoice question,Resolved
2117,898,20160827,Phone,Cancellation request,Resolved
2118,172,20230107,Website,Complaint,Resolved
2119,4550,20120827,App,Plan change,Resolved
2120,4170,20240109,Store,Plan change,In Progress
2121,511,20230430,Phone,Technical issue,Pending
2122,2964,20040822,Social Media,Cancellation request,Resolved
2123,3498,20210601,Phone,Invoice question,In Progress
2124,410,20250426,Phone,Cancellation request,In Progress
2125,4437,20230928,Store,Plan change,In Progress
2126,1713,20110528,Phone,Invoice question,Pending
2127,3720,20170820,Website,Plan change,Resolved
2128,3363,19980629,Website,Technical issue,Pending
2129,3560,20240608,App,Invoice question,Resolved
2130,451,20231226,App,Technical issue,Resolved
2131,4461,20201122,Store,Plan change,Pending
2132,750,20230610,Website,Invoice question,Pending
2133,2479,20170821,Social Media,Complaint,Resolved
2134,2919,20160216,Phone,Complaint,Pending
2135,875,20240917,Phone,Technical issue,In Progress
2136,4479,20140331,App,Information,Resolved
2137,2438,20060315,Social Media,Cancellation request,In Progress
2138,2322,20160727,App,Invoice question,Resolved
2139,2566,20230724,Social Media,Technical issue,Pending
2140,4029,20231102,Website,Cancellation request,Resolved
2141,2006,20210102,Phone,Complaint,Pending
2142,2665,20180501,Phone,Invoice question,Pending
2143,3573,20230904,Website,Cancellation request,In Progress
2144,4367,20121018,Store,Invoice question,Resolved
2145,1158,20220119,Store,Invoice question,Pending
2146,4843,20200227,Store,Information,In Progress
2147,1997,20210522,Phone,Complaint,Pending
2148,2472,20211224,Phone,Complaint,In Progress
2149,570,20240214,Store,Plan change,Pending
2150,317,20080425,Social Media,Plan change,Resolved
2151,4917,20131121,Website,Complaint,Resolved
2152,447,20000102,Phone,Plan change,Pending
2153,1320,20120111,Store,Technical issue,Resolved
2154,3417,20150527,Store,Plan change,Resolved
2155,4256,20170328,Website,Plan change,In Progress
2156,1530,20230903,Phone,Complaint,Resolved
2157,3795,20241114,Website,Invoice question,Pending
2158,3982,20190819,App,Plan change,In Progress
2159,1543,20210728,Social Media,Invoice question,Resolved
2160,3619,20200202,Store,Complaint,Resolved
2161,3586,20220904,Store,Cancellation request,Resolved
2162,1528,20170325,Social Media,Cancellation request,In Progress
2163,4423,20150506,Website,Technical issue,Resolved
2164,4234,20210331,App,Invoice question,In Progress
2165,3275,20160412,App,Technical issue,Resolved
2166,3655,20160909,Store,Complaint,Resolved
2167,2925,20250603,Social Media,Cancellation request,Pending
2168,568,20231110,Store,Information,Resolved
2169,4415,20170707,App,Complaint,Resolved
2170,1073,20200908,Social Media,Complaint,Resolved
2171,4834,19890921,Phone,Plan change,Pending
2172,193,20200115,Website,Technical issue,Resolved
2173,510,20250202,Store,Complaint,Pending
2174,4778,20250101,Store,Technical issue,In Progress
2175,3764,20100307,Store,Invoice question,In Progress
2176,130,20240923,Website,Invoice question,In Progress
2177,3702,19940426,Store,Technical issue,Pending
2178,3575,20150201,Phone,Information,Resolved
2179,2347,20110223,Phone,Complaint,Resolved
2180,3074,20250323,App,Cancellation request,Pending
2181,4588,20070412,Social Media,Cancellation request,In Progress
2182,1746,20210210,App,Information,Resolved
2183,3093,20230306,App,Plan change,In Progress
2184,4946,20241006,App,Cancellation request,In Progress
2185,2202,20241107,Social Media,Technical issue,Pending
2186,3418,20240730,Phone,Plan change,Resolved
2187,2793,20130413,Store,Complaint,Pending
2188,3348,19920411,Website,Plan change,In Progress
2189,3421,20110907,Social Media,Cancellation request,In Progress
2190,2342,20090826,Website,Plan change,In Progress
2191,1059,20210924,Phone,Complaint,In Progress
2192,925,20190419,Website,Plan change,Pending
2193,1212,20221227,Social Media,Invoice question,Pending
2194,2278,20220310,Phone,Technical issue,Resolved
2195,3011,20190125,Website,Technical issue,Pending
2196,4597,20160115,Phone,Complaint,In Progress
2197,4942,20090409,App,Technical issue,Pending
2198,1447,20250518,App,Cancellation request,In Progress
2199,1084,20241101,Website,Complaint,In Progress
2200,1748,20240830,Website,Invoice question,Pending
2201,3318,20190302,Social Media,Complaint,Pending
2202,4628,19910811,Website,Cancellation request,In Progress
2203,3998,20180705,Phone,Invoice question,Resolved
2204,889,20210714,App,Information,In Progress
2205,1907,20220716,Website,Invoice question,In Progress
2206,1683,19981220,Store,Cancellation request,In Progress
2207,535,20250513,Store,Invoice question,In Progress
2208,3329,20240902,Store,Information,Pending
2209,610,20141015,Website,Technical issue,Resolved
2210,2204,20170621,App,Invoice question,Pending
2211,4805,20230808,Social Media,Information,Pending
2212,4125,20241109,Website,Complaint,In Progress
2213,2652,20080614,Website,Cancellation request,Pending
2214,1823,20230602,Website,Technical issue,Resolved
2215,4372,20020322,App,Information,In Progress
2216,2893,20230619,App,Cancellation request,In Progress
2217,658,20110105,Phone,Complaint,Resolved
2218,3439,20240917,Phone,Information,Pending
2219,973,19931108,Social Media,Technical issue,Pending
2220,3045,20220829,Website,Invoice question,Pending
2221,3322,20200323,Website,Invoice question,Resolved
2222,3708,20160131,Social Media,Cancellation request,Resolved
2223,2492,20211107,Website,Plan change,In Progress
2224,1023,20210920,App,Cancellation request,Resolved
2225,2407,20240131,App,Information,In Progress
2226,3898,20040510,Website,Technical issue,Pending
2227,2006,20221110,Phone,Information,In Progress
2228,423,20250408,Website,Technical issue,In Progress
2229,732,20230321,App,Cancellation request,Resolved
2230,1022,20201108,Store,Plan change,Resolved
2231,1604,20080227,Phone,Cancellation request,In Progress
2232,3909,20190513,Phone,Technical issue,Pending
2233,1376,20230628,App,Invoice question,Resolved
2234,3945,20170301,Store,Invoice question,In Progress
2235,2787,20240810,Store,Plan change,Resolved
2236,1070,19840627,Phone,Invoice question,Resolved
2237,1262,20050611,Store,Cancellation request,Resolved
2238,2674,20140325,Phone,Invoice question,In Progress
2239,3140,20240703,Website,Plan change,Resolved
2240,1573,20240807,Website,Cancellation request,Pending
2241,1951,20210227,Social Media,Technical issue,In Progress
2242,4895,20250612,Phone,Information,Pending
2243,582,20061117,Social Media,Information,Resolved
2244,1627,19850319,App,Complaint,Pending
2245,404,20080125,App,Complaint,Pending
2246,4244,19951102,Social Media,Technical issue,Resolved
2247,3099,20250110,Social Media,Plan change,In Progress
2248,2505,19980821,Website,Technical issue,In Progress
2249,1079,19990923,App,Complaint,Pending
2250,990,20191005,Website,Cancellation request,Pending
2251,268,20200406,Phone,Plan change,Resolved
2252,2794,20200716,Social Media,Invoice question,Pending
2253,2267,20071223,Store,Cancellation request,In Progress
2254,3466,19910908,Store,Cancellation request,Pending
2255,4452,20170520,App,Information,Pending
2256,1748,20231020,Social Media,Cancellation request,In Progress
2257,2072,20110817,Store,Plan change,Resolved
2258,2755,20230825,Phone,Plan change,In Progress
2259,1658,20130924,Website,Plan change,Resolved
2260,2462,20240219,Store,Invoice question,In Progress
2261,503,20230402,Phone,Technical issue,Pending
2262,4380,20210901,Store,Technical issue,In Progress
2263,3524,20250416,Website,Plan change,Pending
2264,1885,20240416,Store,Technical issue,Pending
2265,22,20040905,Social Media,Technical issue,In Progress
2266,2227,20230703,Phone,Information,In Progress
2267,2982,20040103,Phone,Complaint,In Progress
2268,4090,20210911,Store,Complaint,Pending
2269,101,20250519,App,Information,In Progress
2270,2312,20110820,Phone,Technical issue,Resolved
2271,4005,20110924,Website,Plan change,In Progress
2272,1250,20180612,Store,Information,Pending
2273,3259,20241006,Website,Information,Pending
2274,4714,20211215,Social Media,Information,Pending
2275,4283,20220805,App,Cancellation request,In Progress
2276,3683,20230716,Phone,Cancellation request,In Progress
2277,4913,20190820,Social Media,Technical issue,In Progress
2278,3744,20041206,Website,Plan change,Pending
2279,1944,20250510,Store,Invoice question,Pending
2280,677,20160127,Store,Technical issue,Pending
2281,1984,20160307,Phone,Plan change,In Progress
2282,1755,20250512,App,Technical issue,In Progress
2283,3573,20230606,App,Complaint,In Progress
2284,3656,20220624,Store,Cancellation request,In Progress
2285,238,20250501,Phone,Cancellation request,In Progress
2286,3819,20150523,App,Complaint,Pending
2287,1932,19830717,Social Media,Complaint,Pending
2288,350,20120803,Store,Invoice question,Pending
2289,2899,20250101,App,Complaint,In Progress
2290,1264,20250418,Social Media,Cancellation request,In Progress
2291,1189,20241008,Social Media,Technical issue,Pending
2292,2185,20150612,Phone,Complaint,Pending
2293,1869,20050612,Store,Plan change,Pending
2294,9,20080307,Store,Plan change,Pending
2295,1611,20090327,App,Plan change,Resolved
2296,830,20200717,Website,Invoice question,Pending
2297,3211,20221030,Phone,Complaint,Resolved
2298,819,20131203,Phone,Invoice question,Pending
2299,1639,20140827,Store,Information,Resolved
2300,3835,19910814,Social Media,Information,Resolved
2301,3453,20190606,Website,Plan change,Resolved
2302,1276,20080609,Phone,Invoice question,In Progress
2303,3106,20230803,Social Media,Complaint,Resolved
2304,1687,20171229,Social Media,Invoice question,In Progress
2305,549,20210805,Store,Technical issue,Resolved
2306,3583,20160224,Social Media,Invoice question,In Progress
2307,521,20220712,Social Media,Plan change,In Progress
2308,3453,20080102,Phone,Information,In Progress
2309,3160,20241215,Social Media,Invoice question,Pending
2310,2105,20230309,Store,Technical issue,Pending
2311,990,20250324,Phone,Complaint,Resolved
2312,602,20110620,Phone,Complaint,Pending
2313,3305,20240908,Phone,Invoice question,Pending
2314,607,20221016,App,Invoice question,In Progress
2315,1743,20240415,App,Complaint,Resolved
2316,1434,20040720,App,Information,Pending
2317,273,20221031,Phone,Invoice question,Resolved
2318,3259,20241014,Website,Technical issue,Resolved
2319,3711,20231017,Store,Invoice question,Pending
2320,2085,20250201,Social Media,Technical issue,Resolved
2321,2542,20140112,Social Media,Technical issue,Resolved
2322,2271,20040509,Phone,Plan change,Resolved
2323,4703,20241106,Website,Technical issue,Pending
2324,1829,20250520,Store,Technical issue,Resolved
2325,3471,20240112,Store,Technical issue,Pending
2326,2291,20140709,Social Media,Plan change,Resolved
2327,3606,19910502,Social Media,Information,Pending
2328,1543,20200419,Website,Information,Pending
2329,2733,20110226,Store,Complaint,In Progress
2330,89,20171123,Social Media,Complaint,Pending
2331,1973,20200506,Social Media,Cancellation request,Resolved
2332,1890,20231117,Phone,Plan change,In Progress
2333,4494,20230527,Phone,Complaint,Pending
2334,1292,20071115,Website,Technical issue,Resolved
2335,4735,20161206,App,Information,Pending
2336,3332,20210319,Social Media,Information,Resolved
2337,1662,20211208,Website,Complaint,Pending
2338,3661,19910603,Website,Plan change,In Progress
2339,1296,20201128,App,Information,In Progress
2340,4654,20160701,App,Plan change,Pending
2341,2926,20070316,App,Plan change,In Progress
2342,1034,20250318,App,Cancellation request,Pending
2343,436,20210717,Social Media,Invoice question,Resolved
2344,1648,20070113,Phone,Complaint,Pending
2345,4478,20051026,Store,Information,In Progress
2346,257,20211115,Website,Plan change,Pending
2347,760,20240501,Phone,Complaint,In Progress
2348,3046,19980228,App,Invoice question,In Progress
