invoice_id,customer_id,due_date_id,payment_date_id,total_amount,paid_amount,invoice_status
5226,321,20220730,20220727.0,287.23,287.23,Paid
5227,1078,20240317,20240312.0,63.68,63.68,Paid
5228,2266,20180828,20180823.0,109.32,109.32,Paid
5229,3863,20191128,20191124.0,446.56,446.56,Paid
5230,2430,20221212,,32.76,0.0,Overdue
5231,2976,19970716,19970713.0,373.72,373.72,Paid
5232,1779,20241212,,362.29,0.0,Overdue
5233,4197,20250430,20250426.0,338.57,338.57,Paid
5234,4729,20220325,20220324.0,383.15,383.15,Paid
5235,1700,20160828,20160825.0,383.22,383.22,Paid
5236,1858,20250226,,432.1,0.0,Overdue
5237,2080,20241019,20241015.0,374.86,374.86,Paid
5238,4393,19860828,19860828.0,158.45,158.45,Paid
5239,1038,20060719,20060719.0,52.26,52.26,Paid
5240,809,20200518,20200518.0,146.59,146.59,Paid
5241,1854,20250307,,110.68,0.0,Overdue
5242,676,20250131,20250131.0,89.53,89.53,Paid
5243,990,20220805,20220802.0,446.11,446.11,Paid
5244,3913,20230706,20230701.0,53.83,53.83,Paid
5245,4107,20150125,20150124.0,45.95,45.95,Paid
5246,2190,20151011,20151007.0,55.78,55.78,Paid
5247,3472,19850419,19850418.0,310.99,310.99,Paid
5248,3996,19950626,19950625.0,413.59,413.59,Paid
5249,4993,20230612,,406.4,0.0,Overdue
5250,3966,20240405,20240404.0,310.14,310.14,Paid
5251,3418,20211129,20211125.0,264.52,264.52,Paid
5252,4884,20120818,20120813.0,119.5,119.5,Paid
5253,4566,20180926,20180923.0,228.54,228.54,Paid
5254,1309,20181011,20181009.0,75.92,75.92,Paid
5255,2267,20230915,20230913.0,342.69,342.69,Paid
5256,4354,20161228,20161223.0,138.13,138.13,Paid
5257,827,20210524,20210519.0,224.17,224.17,Paid
5258,1289,20230720,20230717.0,119.52,119.52,Paid
5259,2219,20070110,20070106.0,316.39,316.39,Paid
5260,4085,20250113,20250108.0,337.97,337.97,Paid
5261,2892,19850426,19850424.0,315.81,315.81,Paid
5262,1158,20040111,20040111.0,113.37,113.37,Paid
5263,2217,20000402,20000401.0,227.26,227.26,Paid
5264,2701,20180204,20180130.0,166.03,166.03,Paid
5265,2874,20231030,20231026.0,203.4,203.4,Paid
5266,2637,20070929,20070929.0,202.63,202.63,Paid
5267,3265,20130703,20130703.0,318.18,318.18,Paid
5268,1391,20200512,20200509.0,441.45,441.45,Paid
5269,655,20220119,20220115.0,441.32,441.32,Paid
5270,2645,20230528,20230524.0,319.24,319.24,Paid
5271,1698,20230907,20230904.0,344.79,344.79,Paid
5272,2156,20220105,20220105.0,328.08,328.08,Paid
5273,293,20100401,20100328.0,123.28,123.28,Paid
5274,2891,20190929,20190926.0,58.55,58.55,Paid
5275,3489,20170116,20170115.0,47.77,47.77,Paid
5276,3097,20240502,20240430.0,319.41,319.41,Paid
5277,4187,20031130,20031126.0,210.25,210.25,Paid
5278,3223,20180815,20180813.0,221.85,221.85,Paid
5279,4146,20230824,20230819.0,97.46,97.46,Paid
5280,2935,20210206,20210206.0,299.03,299.03,Paid
5281,1728,20240331,,396.41,0.0,Overdue
5282,244,20241211,,208.82,0.0,Overdue
5283,3586,20230826,20230822.0,390.6,390.6,Paid
5284,4260,20120321,20120317.0,116.79,116.79,Paid
5285,349,20140729,20140729.0,355.05,355.05,Paid
5286,3912,20250515,20250511.0,74.44,74.44,Paid
5287,2253,20250505,20250501.0,52.4,52.4,Paid
5288,2908,20221117,,428.73,0.0,Overdue
5289,4028,20000410,20000407.0,238.5,238.5,Paid
5290,702,20200225,20200224.0,150.31,150.31,Paid
5291,3485,20230125,20230124.0,421.39,421.39,Paid
5292,3401,20250502,20250428.0,237.25,237.25,Paid
5293,3515,20240705,20240630.0,233.12,233.12,Paid
5294,3558,20200117,20200114.0,367.6,367.6,Paid
5295,3877,20190306,20190305.0,266.45,266.45,Paid
5296,519,20121005,20121003.0,348.95,348.95,Paid
5297,3582,20240826,20240821.0,168.12,168.12,Paid
5298,4118,20241020,20241017.0,185.98,185.98,Paid
5299,1284,20060322,20060321.0,119.21,119.21,Paid
5300,3847,20240903,20240901.0,160.22,160.22,Paid
5301,2591,20200319,20200319.0,49.99,49.99,Paid
5302,2118,20241005,,35.05,0.0,Overdue
5303,1308,19970606,19970603.0,243.01,243.01,Paid
5304,2247,20101120,20101119.0,30.1,30.1,Paid
5305,543,20240531,20240530.0,126.2,126.2,Paid
5306,4796,20140911,20140910.0,350.06,350.06,Paid
5307,944,20240531,20240526.0,437.47,437.47,Paid
5308,895,20180626,20180622.0,251.47,251.47,Paid
5309,2328,20240514,20240509.0,315.19,315.19,Paid
5310,4997,20200325,20200322.0,214.45,214.45,Paid
5311,4007,20090308,20090304.0,45.18,45.18,Paid
5312,3040,20090311,20090311.0,305.3,305.3,Paid
5313,3734,20180104,20171231.0,187.74,187.74,Paid
5314,1042,20200401,20200331.0,360.21,360.21,Paid
5315,3043,20231123,20231120.0,391.39,391.39,Paid
5316,1958,20220428,20220427.0,229.21,229.21,Paid
5317,2791,20090416,,248.86,0.0,Overdue
5318,4481,20210918,,86.75,0.0,Overdue
5319,995,20231008,20231003.0,35.57,35.57,Paid
5320,988,20250228,20250225.0,199.01,199.01,Paid
5321,401,20220427,20220425.0,285.37,285.37,Paid
5322,3140,20100318,20100316.0,285.1,285.1,Paid
5323,154,20161230,20161229.0,173.07,173.07,Paid
5324,2214,20081221,20081219.0,57.43,57.43,Paid
5325,2138,20120726,20120726.0,137.83,137.83,Paid
5326,1028,20240613,,107.09,0.0,Overdue
5327,2768,20020725,20020723.0,374.42,374.42,Paid
5328,2305,20120223,20120222.0,112.32,112.32,Paid
5329,4622,20110616,20110613.0,43.17,43.17,Paid
5330,2886,20141205,,393.28,0.0,Overdue
5331,3745,20250604,20250530.0,219.3,219.3,Paid
5332,3927,20200220,20200216.0,170.3,170.3,Paid
5333,2163,20110710,,209.64,0.0,Overdue
5334,2664,20150111,20150110.0,449.96,449.96,Paid
5335,2024,19990627,19990627.0,285.28,285.28,Paid
5336,1171,20240920,20240919.0,148.63,148.63,Paid
5337,3100,19910101,,90.8,0.0,Overdue
5338,2543,20220203,20220129.0,357.17,357.17,Paid
5339,4686,20190314,20190314.0,35.78,35.78,Paid
5340,3418,20250530,20250526.0,47.86,47.86,Paid
5341,2416,20191123,20191122.0,249.5,249.5,Paid
5342,3701,20240313,20240308.0,167.03,167.03,Paid
5343,3305,20171211,20171207.0,360.55,360.55,Paid
5344,3827,20090601,20090601.0,436.47,436.47,Paid
5345,4979,20210226,20210222.0,235.32,235.32,Paid
5346,5,20061210,20061205.0,244.98,244.98,Paid
5347,2075,20160912,20160908.0,407.02,407.02,Paid
5348,1218,20231228,20231223.0,63.76,63.76,Paid
5349,2219,20231128,20231126.0,67.28,67.28,Paid
5350,2426,20190119,20190115.0,143.62,143.62,Paid
5351,4792,20241226,20241225.0,84.35,84.35,Paid
5352,1329,20200331,20200330.0,77.72,77.72,Paid
5353,347,20220110,20220109.0,92.38,92.38,Paid
5354,4502,20030416,20030412.0,334.31,334.31,Paid
5355,3712,20131113,20131113.0,313.93,313.93,Paid
5356,4656,20070610,20070609.0,283.96,283.96,Paid
5357,3297,19990813,,93.39,0.0,Overdue
5358,68,20250124,20250122.0,70.78,70.78,Paid
5359,2413,20000419,20000416.0,184.69,184.69,Paid
5360,1867,20151027,20151026.0,407.11,407.11,Paid
5361,1530,20160601,20160528.0,128.8,128.8,Paid
5362,3581,20080517,20080517.0,407.59,407.59,Paid
5363,1262,20250415,20250410.0,234.89,234.89,Paid
5364,3818,20190121,20190120.0,310.45,310.45,Paid
5365,4112,20220330,20220326.0,229.71,229.71,Paid
5366,1613,20100319,20100317.0,320.97,320.97,Paid
5367,3750,20221203,20221201.0,43.96,43.96,Paid
5368,265,20160529,20160524.0,251.01,251.01,Paid
5369,2187,19770728,19770727.0,325.57,325.57,Paid
5370,4415,20200921,20200918.0,300.23,300.23,Paid
5371,1883,20230801,20230729.0,114.1,114.1,Paid
5372,3875,20220524,20220519.0,31.82,31.82,Paid
5373,70,20211109,20211108.0,167.47,167.47,Paid
5374,2413,20250120,20250117.0,449.46,449.46,Paid
5375,436,20060720,20060718.0,124.84,124.84,Paid
5376,3746,20241031,20241029.0,379.36,379.36,Paid
5377,3703,20100506,20100506.0,78.86,78.86,Paid
5378,2426,20060304,20060301.0,358.25,358.25,Paid
5379,4717,20191030,20191030.0,104.3,104.3,Paid
5380,3414,20250127,20250125.0,310.55,310.55,Paid
5381,3654,19970203,19970203.0,103.65,103.65,Paid
5382,2254,20200528,20200527.0,246.1,246.1,Paid
5383,4791,20190421,20190419.0,395.08,395.08,Paid
5384,1264,20180317,20180315.0,119.33,119.33,Paid
5385,3661,20240707,20240703.0,253.23,253.23,Paid
5386,3498,20000115,20000115.0,404.04,404.04,Paid
5387,97,20250402,20250331.0,38.78,38.78,Paid
5388,4210,20000717,20000712.0,351.25,351.25,Paid
5389,3342,20190917,20190915.0,83.32,83.32,Paid
5390,4139,20241202,20241128.0,396.96,396.96,Paid
5391,4885,20250127,20250124.0,207.55,207.55,Paid
5392,866,20240204,20240204.0,98.81,98.81,Paid
5393,2081,20210628,20210623.0,173.05,173.05,Paid
5394,633,20170521,20170518.0,45.69,45.69,Paid
5395,3479,20111023,20111023.0,246.81,246.81,Paid
5396,4927,20190617,20190616.0,119.98,119.98,Paid
5397,2848,19941205,19941205.0,142.25,142.25,Paid
5398,1735,20121016,20121015.0,331.89,331.89,Paid
5399,3172,20220728,,42.16,0.0,Overdue
5400,3691,20050429,20050428.0,404.59,404.59,Paid
5401,2379,20231114,20231112.0,238.0,238.0,Paid
5402,3397,19980126,19980126.0,441.56,441.56,Paid
5403,3995,20180204,20180131.0,313.35,313.35,Paid
5404,1634,20250601,20250529.0,245.45,245.45,Paid
5405,1589,20190530,,288.97,0.0,Overdue
5406,4825,20200317,20200312.0,53.42,53.42,Paid
5407,550,20210928,20210925.0,227.77,227.77,Paid
5408,461,19970507,19970505.0,243.34,243.34,Paid
5409,1851,20240224,20240222.0,192.83,192.83,Paid
5410,2169,20200614,20200610.0,43.54,43.54,Paid
5411,2369,20250227,,337.32,0.0,Overdue
5412,3913,20160803,20160803.0,220.05,220.05,Paid
5413,664,20160916,20160911.0,256.59,256.59,Paid
5414,2312,20110914,20110913.0,222.75,222.75,Paid
5415,2040,20230614,20230612.0,178.51,178.51,Paid
5416,760,20171026,20171024.0,253.04,253.04,Paid
5417,2382,20180911,20180909.0,374.43,374.43,Paid
5418,3221,20250119,20250118.0,403.91,403.91,Paid
5419,235,20241128,20241128.0,186.62,186.62,Paid
5420,2933,20240613,20240609.0,134.71,134.71,Paid
5421,3606,20220309,20220307.0,59.39,59.39,Paid
5422,115,20191102,20191028.0,251.3,251.3,Paid
5423,4243,20230831,20230827.0,220.37,220.37,Paid
5424,2626,20141029,20141024.0,316.95,316.95,Paid
5425,754,20110221,20110220.0,317.87,317.87,Paid
5426,1220,20081204,20081201.0,284.69,284.69,Paid
5427,484,19980114,19980112.0,108.48,108.48,Paid
5428,4948,20220203,20220203.0,386.94,386.94,Paid
5429,3711,20150126,20150121.0,272.4,272.4,Paid
5430,2116,20240506,20240503.0,383.07,383.07,Paid
5431,2427,20010730,20010725.0,196.59,196.59,Paid
5432,1618,19920416,19920413.0,414.81,414.81,Paid
5433,4155,20240329,20240326.0,348.4,348.4,Paid
5434,3072,20230423,20230419.0,134.36,134.36,Paid
5435,3650,20170115,20170115.0,225.46,225.46,Paid
5436,821,20250422,20250421.0,202.54,202.54,Paid
5437,4691,20211122,20211118.0,429.25,429.25,Paid
5438,3563,20190715,20190712.0,208.38,208.38,Paid
5439,123,20240220,20240217.0,245.34,245.34,Paid
5440,4009,20111213,20111212.0,65.45,65.45,Paid
5441,1367,20200531,20200527.0,328.36,328.36,Paid
5442,1654,20231010,20231007.0,344.27,344.27,Paid
5443,4626,20220712,20220712.0,308.35,308.35,Paid
5444,4788,20130328,20130324.0,356.18,356.18,Paid
5445,3011,20120617,20120617.0,44.33,44.33,Paid
5446,1034,20130911,,172.09,0.0,Overdue
5447,2464,20200411,20200411.0,345.23,345.23,Paid
5448,4502,20231118,20231113.0,116.23,116.23,Paid
5449,1508,20250215,,89.09,0.0,Overdue
5450,2496,20210514,20210514.0,302.14,302.14,Paid
5451,2686,20140726,20140725.0,288.86,288.86,Paid
5452,4182,20080404,20080401.0,303.38,303.38,Paid
5453,2381,20220306,20220302.0,217.14,217.14,Paid
5454,1587,20141017,20141014.0,315.16,315.16,Paid
5455,4812,19960415,,376.79,0.0,Overdue
5456,4467,20241019,20241019.0,35.14,35.14,Paid
5457,3114,20030329,20030325.0,266.6,266.6,Paid
5458,546,20030214,20030212.0,443.43,443.43,Paid
5459,2229,20190721,,328.63,0.0,Overdue
5460,1818,20030512,20030512.0,423.29,423.29,Paid
5461,1439,20241130,,243.25,0.0,Overdue
5462,4186,20161223,20161220.0,356.88,356.88,Paid
5463,2088,20170405,20170401.0,220.29,220.29,Paid
5464,2518,20250323,20250319.0,81.73,81.73,Paid
5465,1897,20231231,20231229.0,257.18,257.18,Paid
5466,1459,20250116,20250112.0,272.15,272.15,Paid
5467,2368,20190906,20190903.0,255.5,255.5,Paid
5468,498,20241116,20241111.0,239.23,239.23,Paid
5469,3570,20240205,20240203.0,331.78,331.78,Paid
5470,1739,20160924,,278.99,0.0,Overdue
5471,3432,20110221,20110219.0,271.24,271.24,Paid
5472,4318,20151113,20151109.0,207.24,207.24,Paid
5473,1473,20221008,20221005.0,297.37,297.37,Paid
5474,162,19940528,19940526.0,365.93,365.93,Paid
5475,62,20220917,20220916.0,59.06,59.06,Paid
5476,1545,20240318,20240315.0,42.15,42.15,Paid
5477,931,20210422,20210420.0,409.59,409.59,Paid
5478,3639,20180909,20180904.0,271.19,271.19,Paid
5479,3389,20250315,20250310.0,445.15,445.15,Paid
5480,851,20241205,20241203.0,322.19,322.19,Paid
5481,2040,20061213,20061213.0,433.49,433.49,Paid
5482,2878,20240723,20240719.0,329.7,329.7,Paid
5483,4388,20240720,20240715.0,386.19,386.19,Paid
5484,214,20210415,20210415.0,136.07,136.07,Paid
5485,4642,20120915,20120911.0,326.58,326.58,Paid
5486,1323,20240918,,298.09,0.0,Overdue
5487,2571,20170721,20170716.0,34.64,34.64,Paid
5488,3060,20250302,,96.29,0.0,Overdue
5489,4717,20201121,20201121.0,47.95,47.95,Paid
5490,629,20201002,20200930.0,218.6,218.6,Paid
5491,645,20190528,20190524.0,31.16,31.16,Paid
5492,8,20220415,20220410.0,409.19,409.19,Paid
5493,3906,20241201,20241126.0,140.15,140.15,Paid
5494,1830,20200926,20200926.0,366.16,366.16,Paid
5495,1266,20250428,20250428.0,441.29,441.29,Paid
5496,1647,20241203,20241128.0,413.1,413.1,Paid
5497,384,20220413,20220408.0,82.83,82.83,Paid
5498,4143,20181213,20181210.0,123.91,123.91,Paid
5499,3423,19920920,19920918.0,222.51,222.51,Paid
5500,2954,20140813,20140808.0,362.96,362.96,Paid
5501,3728,20151004,20151004.0,291.44,291.44,Paid
5502,2466,20220821,20220818.0,351.05,351.05,Paid
5503,3238,20180118,20180115.0,447.71,447.71,Paid
5504,402,20201003,20200928.0,52.78,52.78,Paid
5505,880,20220710,20220707.0,444.81,444.81,Paid
5506,692,20200601,20200530.0,223.55,223.55,Paid
5507,2423,20161211,20161211.0,355.02,355.02,Paid
5508,18,20231003,20231003.0,290.69,290.69,Paid
5509,3496,20210725,,200.48,0.0,Overdue
5510,4968,19860712,19860707.0,275.72,275.72,Paid
5511,2930,20150128,20150123.0,145.17,145.17,Paid
5512,342,20230425,,401.22,0.0,Overdue
5513,4627,20220131,20220129.0,47.67,47.67,Paid
5514,3748,20221212,20221212.0,67.65,67.65,Paid
5515,2470,20171220,20171216.0,208.12,208.12,Paid
5516,1390,20230716,20230711.0,429.32,429.32,Paid
5517,1868,20010220,20010219.0,185.31,185.31,Paid
5518,769,20231211,20231210.0,163.01,163.01,Paid
5519,460,20181015,20181013.0,163.73,163.73,Paid
5520,102,20250416,20250412.0,115.62,115.62,Paid
5521,2501,20080311,20080308.0,404.74,404.74,Paid
5522,3481,20151022,20151017.0,168.45,168.45,Paid
5523,3547,19960831,19960831.0,111.07,111.07,Paid
5524,2397,20240622,20240617.0,281.39,281.39,Paid
5525,2957,20101117,20101114.0,347.58,347.58,Paid
5526,3537,20250523,20250522.0,279.68,279.68,Paid
5527,740,20170210,20170206.0,140.96,140.96,Paid
5528,4355,20180821,20180816.0,233.26,233.26,Paid
5529,4765,20180914,20180913.0,236.08,236.08,Paid
5530,3741,19970910,19970906.0,405.84,405.84,Paid
5531,2140,20040514,20040514.0,366.74,366.74,Paid
5532,3768,20250412,20250407.0,48.48,48.48,Paid
5533,298,19881014,19881014.0,345.25,345.25,Paid
5534,2271,20170914,20170910.0,343.57,343.57,Paid
5535,1248,20230821,20230816.0,415.54,415.54,Paid
5536,2807,20240926,,139.01,0.0,Overdue
5537,1814,20230406,20230406.0,204.51,204.51,Paid
5538,109,20190122,20190122.0,389.84,389.84,Paid
5539,4847,20100530,20100529.0,112.57,112.57,Paid
5540,844,19990522,19990520.0,116.99,116.99,Paid
5541,3373,20240210,,81.18,0.0,Overdue
5542,1896,20050123,20050119.0,52.3,52.3,Paid
5543,4602,20230727,20230726.0,192.69,192.69,Paid
5544,4386,20221228,20221223.0,440.05,440.05,Paid
5545,3849,20161012,,179.26,0.0,Overdue
5546,2550,20110525,20110523.0,78.97,78.97,Paid
5547,112,20160610,20160607.0,443.28,443.28,Paid
5548,1607,20211215,20211214.0,129.54,129.54,Paid
5549,4629,20200921,20200916.0,137.84,137.84,Paid
5550,3407,20220530,,255.72,0.0,Overdue
5551,1685,20100930,20100929.0,232.74,232.74,Paid
5552,4824,20241212,20241211.0,43.13,43.13,Paid
5553,1721,20200810,20200810.0,340.37,340.37,Paid
5554,346,20200206,20200201.0,146.64,146.64,Paid
5555,3055,20160902,20160830.0,255.6,255.6,Paid
5556,742,20151004,20151004.0,59.16,59.16,Paid
5557,4262,20241104,20241031.0,161.33,161.33,Paid
5558,4767,20250414,,381.27,0.0,Overdue
5559,2120,20071030,20071030.0,295.22,295.22,Paid
5560,806,20180715,20180711.0,233.69,233.69,Paid
5561,3018,19950703,19950702.0,115.03,115.03,Paid
5562,4459,20150703,20150628.0,413.28,413.28,Paid
5563,3274,20250125,,142.9,0.0,Overdue
5564,280,20150112,20150111.0,376.12,376.12,Paid
5565,1614,20130719,20130715.0,391.2,391.2,Paid
5566,995,20230823,20230822.0,203.34,203.34,Paid
5567,2655,19820429,19820428.0,66.14,66.14,Paid
5568,3818,20220408,20220407.0,436.74,436.74,Paid
5569,2049,20230116,,100.45,0.0,Overdue
5570,2293,20000822,20000821.0,355.09,355.09,Paid
5571,4935,20250207,20250206.0,144.67,144.67,Paid
5572,1495,20140101,20131227.0,56.41,56.41,Paid
5573,78,20190925,20190920.0,70.04,70.04,Paid
5574,217,20000831,20000830.0,435.18,435.18,Paid
5575,2703,20220430,20220428.0,403.8,403.8,Paid
5576,146,20220328,20220327.0,329.31,329.31,Paid
5577,1187,20131204,20131129.0,411.97,411.97,Paid
5578,4574,20230207,20230207.0,320.87,320.87,Paid
5579,1429,20200709,20200709.0,149.68,149.68,Paid
5580,2902,20170123,20170118.0,71.35,71.35,Paid
5581,4279,20050318,20050318.0,76.64,76.64,Paid
5582,2483,20200802,20200731.0,235.73,235.73,Paid
5583,700,20160208,20160207.0,221.4,221.4,Paid
5584,703,20170812,20170807.0,206.82,206.82,Paid
5585,2152,20110227,20110223.0,331.26,331.26,Paid
5586,2659,20190909,20190908.0,442.24,442.24,Paid
5587,1030,20210623,20210623.0,333.85,333.85,Paid
5588,3883,20121226,20121222.0,329.01,329.01,Paid
5589,3429,20221104,20221101.0,394.93,394.93,Paid
5590,4878,20170207,20170204.0,299.71,299.71,Paid
5591,3176,20250509,,73.94,0.0,Overdue
5592,4206,20250209,20250206.0,393.38,393.38,Paid
5593,4823,20071113,20071109.0,280.06,280.06,Paid
5594,3484,20250409,20250406.0,351.81,351.81,Paid
5595,4962,20211030,20211026.0,348.53,348.53,Paid
5596,4271,20130109,20130106.0,213.41,213.41,Paid
5597,2401,20100907,20100907.0,440.22,440.22,Paid
5598,2656,20241211,20241207.0,73.74,73.74,Paid
5599,3045,20151208,20151207.0,169.29,169.29,Paid
5600,2763,20130831,20130827.0,273.67,273.67,Paid
5601,232,19941227,19941225.0,430.11,430.11,Paid
5602,1298,20250522,20250521.0,52.69,52.69,Paid
5603,1762,20220612,20220608.0,152.12,152.12,Paid
5604,4756,20230118,20230115.0,115.88,115.88,Paid
5605,2130,19860710,19860708.0,122.33,122.33,Paid
5606,4475,20240713,20240713.0,296.46,296.46,Paid
5607,4592,20181006,20181004.0,379.32,379.32,Paid
5608,619,20241003,20241002.0,256.81,256.81,Paid
5609,1937,20201219,,294.18,0.0,Overdue
5610,2982,20221116,20221112.0,137.22,137.22,Paid
5611,644,20220713,20220708.0,366.26,366.26,Paid
5612,3999,20020707,20020705.0,160.2,160.2,Paid
5613,4460,20240624,20240619.0,372.75,372.75,Paid
5614,2487,20241129,20241126.0,176.93,176.93,Paid
5615,862,20161009,20161008.0,55.51,55.51,Paid
5616,1457,20200622,20200618.0,157.56,157.56,Paid
5617,2860,20190513,20190510.0,422.48,422.48,Paid
5618,1825,20221030,,309.85,0.0,Overdue
5619,1414,20170730,20170728.0,244.23,244.23,Paid
5620,4745,20130902,20130829.0,57.82,57.82,Paid
5621,4583,20240722,20240717.0,137.86,137.86,Paid
5622,1493,20220122,20220121.0,175.55,175.55,Paid
5623,3959,20240526,20240521.0,291.41,291.41,Paid
5624,3936,20240727,20240725.0,407.2,407.2,Paid
5625,2878,20241018,20241013.0,244.74,244.74,Paid
5626,980,20100418,20100418.0,235.55,235.55,Paid
5627,4611,20190518,20190514.0,72.97,72.97,Paid
5628,3356,20230419,,211.15,0.0,Overdue
5629,2468,20250401,20250327.0,374.9,374.9,Paid
5630,4876,20200514,20200513.0,257.57,257.57,Paid
5631,3842,20040728,20040726.0,43.69,43.69,Paid
5632,4163,20250114,20250110.0,429.56,429.56,Paid
5633,1627,20150823,20150818.0,427.31,427.31,Paid
5634,1942,20150615,20150613.0,133.15,133.15,Paid
5635,3250,20240328,20240324.0,381.56,381.56,Paid
5636,1007,20230805,20230805.0,55.87,55.87,Paid
5637,2686,20191202,20191130.0,328.44,328.44,Paid
5638,3245,20090917,20090914.0,325.45,325.45,Paid
5639,2320,20240930,20240928.0,67.34,67.34,Paid
5640,1888,20221013,20221010.0,240.42,240.42,Paid
5641,4456,20250204,20250130.0,303.27,303.27,Paid
5642,846,20200824,20200822.0,386.25,386.25,Paid
5643,4279,20250605,,69.6,0.0,Overdue
5644,1246,20220425,20220425.0,102.47,102.47,Paid
5645,3989,20120814,20120810.0,249.0,249.0,Paid
5646,3349,20240229,,147.67,0.0,Overdue
5647,2978,20130127,20130123.0,235.27,235.27,Paid
5648,2834,20210901,20210827.0,109.73,109.73,Paid
5649,1102,20150923,20150921.0,258.74,258.74,Paid
5650,1612,20201127,20201127.0,384.11,384.11,Paid
5651,1109,20240411,20240410.0,339.49,339.49,Paid
5652,1309,20210708,20210708.0,288.02,288.02,Paid
5653,1286,20140412,20140411.0,393.39,393.39,Paid
5654,4989,20131116,20131112.0,51.41,51.41,Paid
5655,3889,20150702,20150628.0,94.0,94.0,Paid
5656,4309,20230705,20230703.0,184.63,184.63,Paid
5657,3516,20180824,,274.24,0.0,Overdue
5658,3524,20250123,20250121.0,390.43,390.43,Paid
5659,2761,20100704,20100702.0,78.55,78.55,Paid
5660,2931,20250317,20250314.0,122.91,122.91,Paid
5661,4266,20230805,20230804.0,190.1,190.1,Paid
5662,4227,20180927,20180927.0,391.1,391.1,Paid
5663,313,20230828,20230823.0,46.03,46.03,Paid
5664,4310,20121125,20121125.0,250.08,250.08,Paid
5665,2580,19760425,19760424.0,119.39,119.39,Paid
5666,4187,20090806,20090804.0,31.33,31.33,Paid
5667,2816,20100130,20100130.0,109.04,109.04,Paid
5668,3897,20211001,20210927.0,411.79,411.79,Paid
5669,4885,20240524,20240519.0,389.39,389.39,Paid
